Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
FIN 212 (L),2019-12-03,16:30:00,2019-12-03,17:30:00,FALSE,Indian Finance System,CR 111,FALSE
CS 301 (L),2019-12-04,8:30:00,2019-12-04,9:30:00,FALSE,Software Engineering,LT 202,FALSE
CS 261 (L),2019-12-04,9:30:00,2019-12-04,10:30:00,FALSE,Computer Networks,LT 202,FALSE
EL 302 (P),2019-12-04,11:30:00,2019-12-04,12:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
EL 302 (P),2019-12-04,12:30:00,2019-12-04,13:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
CS 4101 (L),2019-12-04,14:30:00,2019-12-04,15:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
FIN 212 (L),2019-12-04,15:30:00,2019-12-04,16:30:00,FALSE,Indian Finance System,CR 112,FALSE
EL 302 (L),2019-12-05,9:30:00,2019-12-05,10:30:00,FALSE,Digital Image Processing,LT 211,FALSE
CS 332 (L),2019-12-05,10:30:00,2019-12-05,11:30:00,FALSE,Compiler Design,LT 212,FALSE
CS 301 (L),2019-12-05,11:30:00,2019-12-05,12:30:00,FALSE,Software Engineering,LT 222,FALSE
CS 261 (L),2019-12-05,12:30:00,2019-12-05,13:30:00,FALSE,Computer Networks,LT 201,FALSE
CS 332 (L),2019-12-06,9:30:00,2019-12-06,10:30:00,FALSE,Compiler Design,LT 202,FALSE
CS 301 (P),2019-12-06,11:30:00,2019-12-06,12:30:00,FALSE,Software Engineering,FRL,FALSE
CS 301 (P),2019-12-06,12:30:00,2019-12-06,13:30:00,FALSE,Software Engineering,FRL,FALSE
CS 4101 (P),2019-12-06,14:30:00,2019-12-06,15:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 4101 (P),2019-12-06,15:30:00,2019-12-06,16:30:00,FALSE,Linear & Non-Linear Optimisation,SIMULATION LAB,FALSE
CS 332 (P),2019-12-09,8:30:00,2019-12-09,9:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 332 (P),2019-12-09,9:30:00,2019-12-09,10:30:00,FALSE,Compiler Design,CSE LAB-I,FALSE
CS 4101 (L),2019-12-09,10:30:00,2019-12-09,11:30:00,FALSE,Linear & Non-Linear Optimisation,LT 202,FALSE
CS 261 (P),2019-12-09,11:30:00,2019-12-09,12:30:00,FALSE,Computer Networks,FRL,FALSE
CS 261 (P),2019-12-09,12:30:00,2019-12-09,13:30:00,FALSE,Computer Networks,FRL,FALSE
EL 302 (L),2019-12-09,14:30:00,2019-12-09,15:30:00,FALSE,Digital Image Processing,LT 212,FALSE
CS 261 (L),2019-12-10,10:30:00,2019-12-10,11:30:00,FALSE,Computer Networks,LT 211,FALSE
CS 332 (L),2019-12-10,11:30:00,2019-12-10,12:30:00,FALSE,Compiler Design,LT 201,FALSE
CS 4101 (L),2019-12-10,12:30:00,2019-12-10,13:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
CS 301 (L),2019-12-10,14:30:00,2019-12-10,15:30:00,FALSE,Software Engineering,LT 211,FALSE
EL 302 (L),2019-12-10,15:30:00,2019-12-10,16:30:00,FALSE,Digital Image Processing,LT 212,FALSE
FIN 212 (L),2019-12-10,16:30:00,2019-12-10,17:30:00,FALSE,Indian Finance System,CR 111,FALSE
CS 301 (L),2019-12-11,8:30:00,2019-12-11,9:30:00,FALSE,Software Engineering,LT 202,FALSE
CS 261 (L),2019-12-11,9:30:00,2019-12-11,10:30:00,FALSE,Computer Networks,LT 202,FALSE
EL 302 (P),2019-12-11,11:30:00,2019-12-11,12:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
EL 302 (P),2019-12-11,12:30:00,2019-12-11,13:30:00,FALSE,Digital Image Processing,CSE LAB-I,FALSE
CS 4101 (L),2019-12-11,14:30:00,2019-12-11,15:30:00,FALSE,Linear & Non-Linear Optimisation,LT 212,FALSE
FIN 212 (L),2019-12-11,15:30:00,2019-12-11,16:30:00,FALSE,Indian Finance System,CR 112,FALSE
EL 302 (L),2019-12-12,9:30:00,2019-12-12,10:30:00,FALSE,Digital Image Processing,LT 211,FALSE
CS 332 (L),2019-12-12,10:30:00,2019-12-12,11:30:00,FALSE,Compiler Design,LT 212,FALSE
CS 301 (L),2019-12-12,11:30:00,2019-12-12,12:30:00,FALSE,Software Engineering,LT 222,FALSE
CS 261 (L),2019-12-12,12:30:00,2019-12-12,13:30:00,FALSE,Computer Networks,LT 201,FALSE
